-180.000000	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	0.969240	
-179.800000	1.024170	0.859370	1.115730	0.749510	1.707770	1.677250	1.054690	0.798340	1.536860	0.816650	1.671140	1.207280	1.347660	1.231690	1.024170	1.109620	1.134030	0.059820	0.859380	0.719000	1.103520	0.865480	0.780030	1.433110	1.146240	0.676270	0.639650	0.725100	0.950930	0.316170	0.944820	1.793220	1.823730	1.140140	0.877690	1.500240	0.798340	0.242920	1.188960	0.926510	1.311040	1.060800	1.787110	0.920410	1.219480	0.670160	1.518550	0.194100	1.347650	0.810540	0.426020	0.999760	1.402590	0.645750	1.512450	0.841060	1.732180	0.737310	1.073000	1.286620	
-179.600000	0.657960	0.871580	1.329350	1.225590	0.993660	1.109620	0.780030	1.530760	0.993650	0.700690	1.262210	1.237790	1.030280	1.219480	1.317140	0.975350	1.555180	0.438240	0.590820	1.610110	0.963140	0.487070	1.481930	0.908200	0.938720	0.456540	0.535890	1.097420	1.207280	0.346690	0.950930	1.628420	1.341550	0.615240	1.274410	0.950930	1.396480	0.303960	0.926510	0.358880	1.152350	0.993660	1.433100	0.303950	0.621340	0.572510	1.097410	0.120850	1.463620	1.286620	0.548090	1.683350	0.902100	1.073000	1.597900	0.718990	1.201180	1.317140	0.645760	1.475830	
-179.400000	0.749510	1.066890	1.451420	1.103520	0.896000	0.535890	0.737300	0.670160	0.749510	0.944830	0.975340	1.042480	1.103520	1.103520	1.048590	0.987550	1.347660	1.164560	0.755620	1.365970	0.938720	1.011970	1.231690	1.164550	1.011960	0.810550	1.079100	0.810550	1.225590	1.201180	0.572510	1.158450	0.773920	0.590820	1.048580	1.207270	1.152340	0.993650	1.280520	0.712890	1.146250	1.030280	0.877680	0.426020	0.572510	1.030270	1.060790	0.700690	0.938720	1.311030	0.773920	1.024170	0.633540	0.633540	1.390380	0.505370	0.920420	1.048590	0.932620	1.219480	
-179.200000	0.712890	1.097410	1.170660	1.085210	1.304940	0.639650	0.804440	0.743410	1.323240	0.828860	1.152340	1.378170	1.219480	0.859370	1.115730	0.920410	0.908200	0.328380	0.957030	1.121830	0.914310	0.908210	1.030270	1.268310	1.146240	0.828860	0.657960	0.731200	0.963140	0.413820	0.932620	1.402590	1.494140	1.115720	0.932620	1.121820	0.664060	0.230710	1.213380	0.975340	1.176760	0.871590	1.445310	1.079100	1.414790	0.920410	1.530760	0.389410	0.792230	0.847160	0.871580	1.042480	1.396480	0.877680	1.323240	1.127930	1.506350	0.615240	0.914310	1.115720	
-179.000000	0.700680	0.450440	1.353760	0.859380	1.390390	1.262210	1.109620	1.219480	1.439210	0.761720	1.457520	1.280520	0.957030	0.871580	1.213380	1.146240	1.573490	0.200200	0.725100	1.146240	1.231690	0.688480	0.987550	0.859380	0.975340	0.670160	0.548100	1.097420	1.048590	0.200200	0.963130	1.878670	1.799320	0.896000	1.036380	0.792230	0.877690	0.316160	0.902100	0.786130	1.127940	1.018070	1.854250	0.334470	0.651860	0.676270	1.353760	0.053720	1.298830	1.005860	0.578610	1.335450	1.188960	0.981440	1.744380	0.688480	1.372080	0.932620	0.767830	1.256110	
-178.800000	0.572510	1.164550	1.372070	1.304930	1.091310	0.847170	0.517580	1.182860	0.987550	0.517580	1.109620	1.262210	0.889890	1.280520	1.872560	1.005860	1.585690	0.450450	0.578610	1.713870	0.615240	0.786140	1.268310	1.030270	0.889890	0.859370	1.323240	1.329350	1.262210	0.969240	0.664060	1.213380	1.048580	0.541990	1.378170	0.957030	1.188970	0.096440	0.865480	0.541990	1.152350	1.134040	1.109620	0.200190	0.639650	0.834960	1.347650	0.194100	1.182860	1.573480	0.664060	1.677250	0.694580	0.847170	1.591800	0.535890	1.048590	1.719970	0.841070	1.201170	
-178.600000	0.987550	0.895990	1.219490	0.883790	1.634530	0.804450	1.219480	0.731200	1.030270	0.865480	0.950930	0.725100	1.304930	0.773930	1.243900	1.066900	1.256100	0.609140	1.066890	0.932620	0.969240	1.091310	1.066890	1.085210	1.115720	0.798340	0.938720	0.877690	0.975350	0.792240	0.688480	1.323250	1.103510	1.042480	0.908200	0.944820	1.164550	0.444340	1.567380	0.975340	0.816660	0.896000	1.311030	0.950920	0.450440	0.780030	1.164550	0.676270	0.993650	0.895990	1.005860	0.963140	1.231690	0.853270	0.963130	0.969240	1.127930	0.743410	1.152350	1.213380	
-178.400000	1.073000	0.767820	1.243900	0.816650	1.323250	0.883790	1.182860	0.828850	1.658930	0.932620	1.481930	1.414800	1.097410	1.054690	0.786140	0.902100	1.134030	0.163580	0.792240	1.231690	1.219480	0.664070	0.828860	1.341550	1.158450	0.694580	0.603030	0.902100	1.030280	0.163580	1.091310	1.903080	1.701660	1.073000	0.883790	1.433100	0.780030	0.053710	1.097410	0.914300	1.494150	0.676270	1.927490	0.676270	1.121830	0.651850	1.549070	0.096440	0.755610	0.755610	0.670160	1.030280	1.439210	0.834960	1.256100	1.048580	1.762700	0.688480	0.957040	1.781010	
-178.200000	0.694580	1.073000	1.536870	1.207280	1.488040	0.694580	0.566410	2.202150	0.792230	0.944830	1.103510	1.036380	0.902100	0.804440	1.195070	1.146240	1.524660	0.291750	0.902100	1.658940	1.237800	0.700690	1.329340	0.810550	0.963140	0.627440	0.841070	0.993660	1.109620	0.664070	0.938720	1.304940	1.201170	0.816650	1.372070	0.792230	1.292730	0.126950	0.889890	0.682370	1.024180	1.030280	1.115720	0.261230	0.438230	0.834960	1.243890	0.120850	1.445310	0.932610	0.413820	1.732180	0.828850	1.066890	1.622310	0.718990	1.146250	1.567390	0.462650	1.298830	
